Timestamp,HR_BPM,RMSSD_MS,Raw_RR_MS,Raw_Packet_Hex,Chart_Level,Exercise_Note,Status,Battery_V
12:42:36.476,86,42.43615894737525,706,0400D5D3A8D62F56,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:37.478,85,45.255976934277555,792,8400A8D6D4D93055,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:38.479,81,45.725945249557356,833,0400D4D92ADD3151,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:39.479,78,47.277610068541996,730,840049E035E3334E,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:40.480,78,47.55686251650536,762,040035E342E6344E,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:41.481,80,47.148700936505136,742,840042E63AE93550,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:42.482,81,46.89165795967228,749,04002FEC2EEF3751,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:43.482,80,46.88981949649404,751,84002EEF30F23850,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:44.483,80,47.026404908526544,774,040030F549F83A50,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:45.483,79,47.56882491136685,817,840049F88EFB3B4F,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:46.484,78,47.77172731893293,786,04008EFBB3FE3C4E,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:47.485,75,48.48106633628687,842,8400B3FE12023D4B,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:48.486,76,49.82382756376158,780,0400120231053E4C,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:49.487,76,50.51664116390517,735,8400310522083F4C,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:50.488,76,59.14010250361366,1005,0400C30BC90F414C,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:51.489,76,88.35235102154601,648,8400C90F6112424C,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:52.490,76,88.35235102154601,660,040061120515434C,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:53.491,76,100.15608508378482,917,84000515B118444C,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:54.492,76,106.55773892185368,869,0400921B0C1F464C,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:55.492,76,120.22923506999967,563,84000C1F4D21474C,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
12:42:56.493,76,121.7483271852792,659,0400FB239E26494C,Ch 2 - Lvl 4,C2-Ex 1: Toe Touch,OK,
