Timestamp,HR_BPM,RMSSD_MS,Raw_RR_MS,Raw_Packet_Hex,Chart_Level,Exercise_Note,Status,Battery_V
12:55:05.570,128,42.02544385291466,466,84006589438BCD80,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:06.571,129,41.89848157893899,463,0400FB8ED690D081,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:07.571,129,41.8968355318896,462,8400AE928894D281,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:08.572,130,40.17848111648306,462,04005E963898D482,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:09.572,130,39.338933947654596,456,84000F9AE29BD682,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:10.573,131,39.35821344417505,453,0400B99D899FD883,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:11.574,132,39.35952761140692,911,84002CA300A5DB84,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:12.574,132,34.502873443556396,454,040000A5D1A6DC84,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:13.575,132,13.635653064036157,449,8400A2A86EAADE84,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:14.576,132,3.5282114253639856,454,040013AEE4AFE184,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:15.576,132,3.508610099111357,453,8400B2B182B3E384,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:16.577,132,3.3733233383160273,453,040051B521B7E584,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:17.578,133,3.1348981174667467,452,8400BCBA8BBCE885,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:18.578,133,2.8527059144753704,451,04005ABE28C0EA85,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:19.579,133,2.754306972098739,452,8400F7C1C6C3EC85,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:20.579,133,2.741758811294375,454,040096C567C7EE85,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:21.580,133,2.876779808912305,452,840005CBD4CCF185,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:22.581,133,2.840592458843996,448,0400A4CE6FD0F385,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:23.581,133,2.791613054897806,450,840039D206D4F585,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:24.581,134,2.665229497784772,445,0400CED596D7F786,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:25.582,135,2.665229497784772,444,840026DBEDDCFA87,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:26.583,135,2.141543111065412,445,0400B5DE7DE0FC87,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:27.584,135,2.810080376810943,445,84003EE206E4FE87,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:28.584,135,2.791613054897806,441,0400CDE591E70087,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:29.586,135,2.840592458843996,438,840091E752E90187,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:30.586,137,2.834516318284425,438,0400D7EC98EE0489,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:31.587,137,3.347670317059931,441,840016F2DAF30789,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:32.588,137,3.4290845264669656,436,04009AF559F70989,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:33.598,137,3.434108828834034,437,8400D8FA98FC0C89,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:34.599,138,3.434108828834034,434,040054FE11000E8A,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:35.599,138,3.5036926333463554,432,8400D1018C03108A,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:36.600,138,3.4641016151377544,431,04000707C108138A,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:37.600,139,3.5525609995005594,429,84007F0A370C158B,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:38.601,139,3.595974761140381,433,0400F20DAE0F178B,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:39.601,139,3.7278078979660325,428,84002413DB141A8B,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:40.602,139,3.5574109143860655,433,0400941650181C8B,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:41.603,139,3.454132956728594,430,8400071AC01B1E8B,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:42.603,140,3.7554558013458323,433,0400291FE520218C,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:43.604,141,3.969712922826432,426,840098224D24238D,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:44.606,141,3.6293820125612912,425,04000326B727258D,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:45.607,141,3.713906763541037,423,84006D291F2B278D,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:46.607,141,3.7646266472391985,422,0400D32C842E298D,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:47.609,142,3.995687330282402,422,8400E9319A332C8E,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:48.609,142,3.886315514193626,420,0400FB36AA382F8E,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:49.610,142,4.258864993690544,419,8400603A0E3C318E,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:50.610,142,4.716076686223924,426,04006A3F1F41348E,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:51.611,142,4.810190332459076,418,8400CF427C44368E,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:52.612,142,4.777822328937792,420,04002D46DC47388E,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:53.612,142,4.653511836644783,420,84008B493A4B3A8E,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:54.613,142,4.518162580457711,419,04009A4E48503D8E,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:55.613,142,4.8884099382251005,413,8400FD51A4533F8E,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:56.614,143,5.054871327534563,420,04000057AF58428F,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:57.615,143,5.030938762058847,419,84005B5A095C448F,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:58.615,143,5.041209488153441,417,0400675F1361478F,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:55:59.616,143,4.842341981115023,414,8400C0626864498F,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:56:00.616,143,4.979267360593912,421,04001866C8674B8F,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:56:01.617,143,4.94800551946839,417,840071691D6B4D8F,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:56:02.619,144,4.94800551946839,421,0400C46C746E4F90,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
12:56:03.619,144,4.406108612307268,416,8400C87172735290,Ch 2 - Lvl 4,C2-Ex 5: Run (Distance),OK,2.89
